"","player.id","pos","last","first","numfirstlast","firstlast","index","woi.id","pC","pL","pR","pD","pG","DOB","Height","Weight","Shoots","HOME_CF.x","HOME_CA.x","AWAY_CF.x","AWAY_CA.x","CF.x","CA.x","CPLUSMINUS.x","CFpercent.x","HOME_CF.y","HOME_CA.y","AWAY_CF.y","AWAY_CA.y","CF.y","CA.y","CPLUSMINUS.y","CFpercent.y","XFACTOR","TOTALCF","TOTALCA","TOTALCplusminus","TOTALCFpercent","XFACTORplusminus"
"1369","2229","G","Huska","Adam","[CAP] Adam Huska","Adam Huska",5107,"huskaad97",NA,NA,NA,NA,NA,"1997-05-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","223","R","Barabanov","Alexander","[TSN] Alexander Barabanov","Alexander Barabanov",472,"barabal94",0,0,0,0,0,"1994-06-17","5-10","183","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2230","D","Huskins","Kent","[TSN] Kent Huskins","Kent Huskins",5108,"huskike79",0,0,0,0,0,"1979-05-04","6-4","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2231","CL","Hussey","Matt","[TSN] Matt Hussey","Matt Hussey",5113,"hussema79",0,0,0,0,0,"1979-05-28","6-2","212","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2232","G","Husso","Ville","[TSN] Ville Husso","Ville Husso",5118,"hussovi95",0,0,0,0,0,"1995-02-06","6-3","205","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2233","L","Hutchings","Alex","[TSN] Alex Hutchings","Alex Hutchings",5120,"hutchal90",0,0,0,0,0,"1990-11-07","5-10","178","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2234","D","Hutchinson","Andrew","[TSN] Andrew Hutchinson","Andrew Hutchinson",5121,"hutchan80",0,0,0,0,0,"1980-03-24","6-2","206","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2235","G","Hutchinson","Michael","[TSN] Michael Hutchinson","Michael Hutchinson",5128,"hutchmi90",0,0,0,0,0,"1990-03-02","6-3","202","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2236","C","Hutchison","Nick","[TSN] Nick Hutchison","Nick Hutchison",5132,"hutchni95",0,0,0,0,0,"1995-04-27","6-2","178","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2237","D","Hutton","Ben","[TSN] Ben Hutton","Ben Hutton",5133,"huttobe93",0,0,0,0,0,"1993-04-20","6-2","183","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","2238","G","Hutton","Carter","[TSN] Carter Hutton","Carter Hutton",5135,"huttoca85",0,0,0,0,0,"1985-12-19","6-1","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","2239","R","Hyka","Tomas","[TSN] Tomas Hyka","Tomas Hyka",5142,"hykaxto93",0,0,0,0,0,"1993-03-23","5-11","160","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","224","D","Baranka","Ivan","[TSN] Ivan Baranka","Ivan Baranka",473,"baraniv85",0,0,0,0,0,"1985-05-19","6-3","205","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","2240","C","Hyman","Zach","[TSN] Zach Hyman","Zach Hyman",5143,"hymanza92",0,0,0,0,0,"1992-06-09","6-0","197","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2241","R","Hynes","Shane","[TSN] Shane Hynes","Shane Hynes",5145,"hynessh83",0,0,0,0,0,"1983-11-07","6-3","210","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2242","R","Hyvonen","Hannes","[TSN] Hannes Hyvonen","Hannes Hyvonen",5146,"hyvonha75",0,0,0,0,0,"1975-08-29","6-2","200","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","2243","R","Iacopelli","Matheson","[CAP] IACOPELLI, MATHESON","Matheson Iacopelli",5148,"iacopma94",0,0,0,0,0,"1994-05-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","2244","C","Iafallo","Alexander","[TSN] Alexander Iafallo","Alexander Iafallo",5149,"iafalal93",0,0,0,0,0,"1993-12-21","6-0","176","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","2245","R","Iggulden","Mike","[TSN] Mike Iggulden","Mike Iggulden",5150,"iggulmi82",0,0,0,0,0,"1982-11-09","6-3","215","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","2246","R","Iginla","Jarome","[TSN] Jarome Iginla","Jarome Iginla",5153,"iginlja77",0,0,0,0,0,"1977-07-01","6-1","210","R",229,378,170,266,399,644,-245,38.255033557047,236,247,303,423,539,670,-131,44.5822994210091,-6.32726586396212,938,1314,2252,41.651865008881,-114
"1389","2247","L","Ignatushkin","Igor","[CAP] IGNATUSHKIN, IGOR","Igor Ignatushkin",5156,"ignatig84",0,0,0,0,0,"1984-04-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","2248","C","Ihnacak","Brian","[TSN] Brian Ihnacak","Brian Ihnacak",5157,"ihnacbr85",0,0,0,0,0,"1985-04-10","6-0","178","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","2249","G","Iilahti","Jonathan","[TSN] Jonathan Iilahti","Jonathan Iilahti",5158,"iilahjo92",0,0,0,0,0,"1992-04-27","6-0","167","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","225","L","Baranov","Konstantin","[CAP] BARANOV, KONSTANTIN","Konstantin Baranov",475,"baranko82",0,0,0,0,0,"1982-01-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","2250","L","Ikonen","Henri","[TSN] Henri Ikonen","Henri Ikonen",5159,"ikonehe94",0,0,0,0,0,"1994-04-17","6-0","198","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","2251","L","Ikonen","Juuso","[TSN] Juuso Ikonen","Juuso Ikonen",5161,"ikoneju95",0,0,0,0,0,"1995-01-03","5-9","169","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","2252","RC","Illo","Radoslav","[TSN] Radoslav Illo","Radoslav Illo",5162,"illoxra90",0,0,0,0,0,"1990-01-21","6-0","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","2253","D","Ilvonen","Harri","[TSN] Harri Ilvonen","Harri Ilvonen",5163,"ilvonha88",0,0,0,0,0,"1988-11-03","6-2","187","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397","2254","D","Ilvonen","Mika","[TSN] Mika Ilvonen","Mika Ilvonen",5164,"ilvonmi95",0,0,0,0,0,"1995-02-27","5-8","152","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","2255","L","Imama","Bokondji","[CAP] Bokondji Imama","Bokondji Imama",5165,"imamabo96",NA,NA,NA,NA,NA,"1996-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","2256","C","Immonen","Jarkko","[TSN] Jarkko Immonen","Jarkko Immonen",5166,"immonja82",0,0,0,0,0,"1982-04-19","6-0","210","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400","2257","R","Ionin","Vladimir","[TSN] Vladimir Ionin","Vladimir Ionin",5168,"ioninvl95",0,0,0,0,0,"1995-02-22","6-1","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401","2258","G","Irbe","Arturs","[TSN] Arturs Irbe","Arturs Irbe",5169,"irbexar67",0,0,0,0,0,"1967-02-02","5-8","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","2259","R","Irmen","Danny","[TSN] Danny Irmen","Danny Irmen",5171,"irmenda84",0,0,0,0,0,"1984-09-06","6-0","190","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403","226","CL","Bararuk","David","[TSN] David Bararuk","David Bararuk",476,"bararda83",0,0,0,0,0,"1983-05-26","6-0","175","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404","2260","D","Irving","Aaron","[TSN] Aaron Irving","Aaron Irving",5173,"irvinaa96",0,0,0,0,0,"1996-03-03","6-1","185","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405","2261","G","Irving","Leland","[TSN] Leland Irving","Leland Irving",5175,"irvinle88",0,0,0,0,0,"1988-04-11","6-0","177","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","2262","C","Irwin","Brayden","[TSN] Brayden Irwin","Brayden Irwin",5177,"irwinbr87",0,0,0,0,0,"1987-03-24","6-5","215","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407","2263","D","Irwin","Matt","[TSN] Matt Irwin","Matt Irwin",5179,"irwinma87",0,0,0,0,0,"1987-11-29","6-2","210","L",140,120,182,239,322,359,-37,47.2834067547724,214,180,216,172,430,352,78,54.9872122762148,-7.70380552144244,752,711,1463,51.4012303485988,-115
"1408","2264","R","Isackson","Christian","[TSN] Christian Isackson","Christian Isackson",5183,"isackch92",0,0,0,0,0,"1992-01-20","6-0","183","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409","2265","L","Isakov","Evgeni","[TSN] Evgeni Isakov","Evgeni Isakov",5185,"isakoev84",0,0,0,0,0,"1984-10-13","6-1","196","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","2266","LR","Isbister","Brad","[TSN] Brad Isbister","Brad Isbister",5187,"isbisbr77",0,0,0,0,0,"1977-05-07","6-4","225","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411","2267","R","Istomin","Denis","[TSN] Denis Istomin","Denis Istomin",5191,"istomde87",0,0,0,0,0,"1987-01-12","6-0","196","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","2268","L","Ivanans","Raitis","[TSN] Raitis Ivanans","Raitis Ivanans",5193,"ivanara79",0,0,0,0,0,"1979-01-03","6-4","240","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","2269","C","Ivanov","Alexei","[TSN] Alexei Ivanov","Alexei Ivanov",5196,"ivanoal85",0,0,0,0,0,"1985-01-05","5-9","174","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","227","LC","Barbashev","Ivan","[TSN] Ivan Barbashev","Ivan Barbashev",477,"barbaiv95",0,0,0,0,0,"1995-12-14","6-0","180","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","2270","CR","Iverson","Keegan","[TSN] Keegan Iverson","Keegan Iverson",5197,"iverske96",0,0,0,0,0,"1996-04-05","6-1","219","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2271","C","Jacina","Greg","[TSN] Greg Jacina","Greg Jacina",5199,"jacingr82",0,0,0,0,0,"1982-05-22","6-0","203","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","2272","D","Jackman","Barret","[TSN] Barret Jackman","Barret Jackman",5201,"jackmba81",0,0,0,0,0,"1981-03-05","6-0","203","L",307,294,336,292,643,586,57,52.3189585028478,182,140,226,220,408,360,48,53.125,-0.806041497152151,1051,946,1997,52.6289434151227,9
"1418","2273","D","Jackman","Ric","[TSN] Ric Jackman","Ric Jackman",5204,"jackmri78",0,0,0,0,0,"1978-06-28","6-2","214","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","2274","R","Jackman","Tim","[TSN] Tim Jackman","Tim Jackman",5209,"jackmti81",0,0,0,0,0,"1981-11-14","6-4","225","R",158,122,143,156,301,278,23,51.986183074266,54,80,80,73,134,153,-19,46.6898954703833,5.2962876038827,435,431,866,50.2309468822171,42
"1420","2275","C","Jackson","Jacob","[TSN] Jacob Jackson","Jacob Jackson",5217,"jacksja94",0,0,0,0,0,"1994-12-05","5-11","182","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","2276","D","Jackson","Scott","[TSN] Scott Jackson","Scott Jackson",5219,"jackssc87",0,0,0,0,0,"1987-02-05","6-3","219","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","2277","C","Jacobs","Colin","[TSN] Colin Jacobs","Colin Jacobs",5221,"jacobco93",0,0,0,0,0,"1993-01-20","6-1","215","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","2278","D","Jacobs","Joshua","[CAP] JACOBS, JOSHUA","Joshua Jacobs",5223,"jacobjo96",0,0,0,0,0,"1996-02-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","2279","L","Jacques","Jean-Francois","[TSN] Jean-Francois Jacques","Jean-Francois Jacques",5224,"jacquje85",0,0,0,0,0,"1985-04-29","6-3","231","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","228","R","Barber","Riley","[TSN] Riley Barber","Riley Barber",479,"barberi94",0,0,0,0,0,"1994-02-07","6-0","194","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","2280","L","Jaffray","Jason","[TSN] Jason Jaffray","Jason Jaffray",5229,"jaffrja81",0,0,0,0,0,"1981-06-30","6-1","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","2281","R","Jagr","Jaromir","[TSN] Jaromir Jagr","Jaromir Jagr",5233,"jagrxja72",0,0,0,0,0,"1972-02-15","6-3","230","L",238,233,111,136,349,369,-20,48.6072423398329,229,188,345,268,574,456,118,55.7281553398058,-7.12091299997297,923,825,1748,52.8032036613272,-138
"1428","2282","DR","Jakopin","John","[TSN] John Jakopin","John Jakopin",5236,"jakopjo75",0,0,0,0,0,"1975-05-16","6-5","239","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","2283","CR","James","Connor","[TSN] Connor James","Connor James",5238,"jamesco82",0,0,0,0,0,"1982-08-25","5-10","180","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","2284","R","Jamtin","Andreas","[TSN] Andreas Jamtin","Andreas Jamtin",5241,"jamtian83",0,0,0,0,0,"1983-05-04","6-0","192","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431","2285","D","Jancevski","Dan","[TSN] Dan Jancevski","Dan Jancevski",5242,"janceda81",0,0,0,0,0,"1981-06-15","6-3","222","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432","2286","D","Janik","Doug","[TSN] Doug Janik","Doug Janik",5247,"janikdo80",0,0,0,0,0,"1980-03-26","6-2","211","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","2287","C","Jankowski","Mark","[TSN] Mark Jankowski","Mark Jankowski",5252,"jankoma94",0,0,0,0,0,"1994-09-13","6-3","168","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","2288","C","Janmark-Nylen","Mattias","[TSN] Mattias Janmark","Mattias Janmark-Nylen",5254,"janmama92",0,0,0,0,0,"1992-12-08","6-1","189","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","2289","D","Janosik","Adam","[TSN] Adam Janosik","Adam Janosik",5256,"janosad92",0,0,0,0,0,"1992-09-07","5-11","170","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","229","D","Barberio","Mark","[TSN] Mark Barberio","Mark Barberio",481,"barbema90",0,0,0,0,0,"1990-03-23","6-1","185","L",264,253,165,126,429,379,50,53.0940594059406,50,58,266,222,316,280,36,53.0201342281879,0.0739251777526775,745,659,1404,53.0626780626781,14
"1437","2290","R","Janssen","Cam","[TSN] Cam Janssen","Cam Janssen",5257,"janssca84",0,0,0,0,0,"1984-04-15","6-0","215","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","2291","G","Janus","Jaroslav","[TSN] Jaroslav Janus","Jaroslav Janus",5261,"janusja89",0,0,0,0,0,"1989-09-21","6-1","189","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","2292","L","Jardine","Ryan","[TSN] Ryan Jardine","Ryan Jardine",5263,"jardiry80",0,0,0,0,0,"1980-03-15","6-0","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","2293","D","Jardine","Sam","[TSN] Sam Jardine","Sam Jardine",5264,"jardisa93",0,0,0,0,0,"1993-08-12","6-1","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","2294","L","Jarman","Kevin","[TSN] Kevin Jarman","Kevin Jarman",5266,"jarmake85",0,0,0,0,0,"1985-03-12","6-0","184","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2295","C","Jarnkrok","Calle","[TSN] Calle Jarnkrok","Calle Jarnkrok",5267,"jarnkca91",0,0,0,0,0,"1991-09-25","5-11","156","R",335,262,150,139,485,401,84,54.7404063205418,108,107,219,200,327,307,20,51.5772870662461,3.1631192542957,812,708,1520,53.4210526315789,64
"1443","2296","D","Jaros","Christian","[CAP] Christian Jaros","Christian Jaros",5270,"jarosch96",NA,NA,NA,NA,NA,"1996-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","2297","D","Jarrett","Cole","[TSN] Cole Jarrett","Cole Jarrett",5271,"jarreco83",0,0,0,0,0,"1983-01-04","6-0","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445","2298","C","Jarrett","Patrick","[TSN] Patrick Jarrett","Patrick Jarrett",5273,"jarrepa84",0,0,0,0,0,"1984-02-06","5-11","181","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","2299","G","Jarry","Tristan","[TSN] Tristan Jarry","Tristan Jarry",5274,"jarrytr95",0,0,0,0,0,"1995-04-29","6-1","183","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","23","LR","Afanasenkov","Dimitry","[TSN] Dimitry Afanasenkov","Dimitry Afanasenkov",49,"afanadi80",0,0,0,0,0,"1980-05-12","6-2","209","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","230","L","Barch","Krys","[TSN] Krys Barch","Krys Barch",484,"barchkr80",0,0,0,0,0,"1980-03-26","6-2","225","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","2300","D","Jarventie","Martti","[TSN] Martti Jarventie","Martti Jarventie",5276,"jarvema76",0,0,0,0,0,"1976-04-04","5-11","196","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","2301","D","Jarvinen","Joonas","[TSN] Joonas Jarvinen","Joonas Jarvinen",5277,"jarvijo89",0,0,0,0,0,"1989-05-01","6-3","212","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451","2302","R","Jasek","Lukas","[CAP] Lukas Jasek","Lukas Jasek",5279,"jaseklu97",NA,NA,NA,NA,NA,"1997-08-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","2303","LR","Jaskin","Dmitrij","[TSN] Dmitrij Jaskin","Dmitrij Jaskin",5280,"jaskidm93",0,0,0,0,0,"1993-03-23","6-2","196","L",173,158,191,146,364,304,60,54.4910179640719,140,110,147,134,287,244,43,54.0489642184557,0.442053745616107,651,548,1199,54.2952460383653,17
"1453","2304","C","Jaspers","Jason","[TSN] Jason Jaspers","Jason Jaspers",5284,"jaspeja81",0,0,0,0,0,"1981-04-08","5-11","207","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454","2305","LC","Jean","Kyle","[TSN] Kyle Jean","Kyle Jean",5286,"jeanxky90",0,0,0,0,0,"1990-03-01","6-4","203","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455","2306","CL","Jeffrey","Dustin","[TSN] Dustin Jeffrey","Dustin Jeffrey",5287,"jeffrdu88",0,0,0,0,0,"1988-02-27","6-1","205","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456","2307","D","Jenkins","Kyle","[TSN] Kyle Jenkins","Kyle Jenkins",5293,"jenkiky96",0,0,0,0,0,"1996-04-22","6-0","166","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457","2308","L","Jenks","A.J.","[TSN] A.J. Jenks","A.J. Jenks",5295,"jenksaj90",0,0,0,0,0,"1990-06-27","6-2","206","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458","2309","LC","Jenner","Boone","[TSN] Boone Jenner","Boone Jenner",5296,"jennebo93",0,0,0,0,0,"1993-06-15","6-2","208","L",106,126,91,121,197,247,-50,44.3693693693694,107,79,68,73,175,152,23,53.5168195718654,-9.14745020249607,372,399,771,48.2490272373541,-73
"1459","231","D","Barchenkov","Sergei","[TSN] Sergei Barchenkov","Sergei Barchenkov",490,"barchse95",0,0,0,0,0,"1995-03-21","5-11","161","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","2310","D","Jensen","Christian","[TSN] Christian Jensen","Christian Jensen",5299,"jensech86",0,0,0,0,0,"1986-01-06","6-3","190","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","2311","L","Jensen","Joe","[TSN] Joe Jensen","Joe Jensen",5300,"jensejo83",0,0,0,0,0,"1983-02-06","5-11","180","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462","2312","D","Jensen","Nick","[TSN] Nick Jensen","Nick Jensen",5302,"jenseni90",0,0,0,0,0,"1990-09-21","6-1","187","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
